gameid,league,split,date,week,game,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,kpm,okpm,ckpm,teamdragkills,herald,ft,teamtowerkills,fbaron,teambaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardkills,wcpm,visionwards,totalgold,goldspent,minionkills,monsterkills,cspm
1002540168,EULCS,02/01/2018,43267.4433217593,1,2,6,Red,Top,WhiteKnight,Unicorns of Love,Darius,Zoe,Irelia,Morgana,Zyra,Tahm Kench,23.05,0,2,4,2,7,28,0.086767895878525,0.130151843817787,1.51843817787419,0,0,0,1,0,0,8506,369.023861171367,0.243676053513622,0.276741939379302,9,0.390455531453362,2,0.086767895878525,3,8597,8658,204,0,8.85032537960954
1002540191,EULCS,02/01/2018,43267.5130092593,1,2,2,Blue,Jungle,Broxah,Fnatic,Nunu,Zoe,Lulu,Irelia,Pyke,Lucian,24.7166666666667,1,0,0,6,6,5,0,0.0809170600134862,0.445043830074174,0,0,0,6,1,1,779,31.5171948752529,0.0290400745573159,0.114873041944865,20,0.809170600134862,5,0.202292650033715,4,6532,5200,39,12,2.0633850303439
1002540191,EULCS,02/01/2018,43267.5130092593,1,2,1,Blue,Top,Bwipo,Fnatic,Singed,Zoe,Lulu,Irelia,Pyke,Lucian,24.7166666666667,1,0,2,4,6,5,0,0.0404585300067431,0.445043830074174,0,0,0,6,1,1,8026,324.72016183412,0.299198508853681,0.180858522294986,1,0.0404585300067431,6,0.242751180040459,1,8388,7945,192,0,7.76803776129467
1002540191,EULCS,02/01/2018,43267.5130092593,1,2,3,Blue,Middle,Caps,Fnatic,Kai'Sa,Zoe,Lulu,Irelia,Pyke,Lucian,24.7166666666667,1,6,3,0,6,5,0.242751180040459,0.0809170600134862,0.445043830074174,0,0,0,6,1,1,14779,597.936614969656,0.5509412861137,0.399044348215619,11,0.445043830074174,10,0.404585300067431,3,14525,11700,232,116,14.0795684423466
1002540191,EULCS,02/01/2018,43267.5130092593,1,2,5,Blue,Support,Hylissang,Fnatic,Morgana,Zoe,Lulu,Irelia,Pyke,Lucian,24.7166666666667,1,0,0,5,6,5,0,0,0.445043830074174,0,0,0,6,1,1,2518,101.874578556979,0.0938676607642125,0.0945725520311156,22,0.890087660148348,7,0.283209710047202,6,5961,4375,15,0,0.606877950101146
1002540191,EULCS,02/01/2018,43267.5130092593,1,2,4,Blue,ADC,Rekkles,Fnatic,Karma,Zoe,Lulu,Irelia,Pyke,Lucian,24.7166666666667,1,0,0,3,6,5,0,0,0.445043830074174,0,0,0,6,1,1,723,29.2515171948753,0.0269524697110904,0.210651535513414,8,0.323668240053945,2,0.0809170600134862,3,9226,8075,223,4,9.18408631153068
1002540191,EULCS,02/01/2018,43267.5130092593,1,2,100,Blue,Team,Team,Fnatic,,Zoe,Lulu,Irelia,Pyke,Lucian,24.7166666666667,1,6,5,18,6,5,0.242751180040459,0.202292650033715,0.445043830074174,0,0,0,6,1,1,26825,1085.30006743088,,,62,2.50842886041807,30,1.21375590020229,17,44632,37295,701,132,33.701955495617
1002540191,EULCS,02/01/2018,43267.5130092593,1,2,7,Red,Jungle,Amazing,Schalke 04,Camille,Ornn,Taric,Braum,Dr. Mundo,Fiddlesticks,24.7166666666667,0,2,1,2,5,6,0.0809170600134862,0,0.445043830074174,2,1,1,5,0,0,2857,115.590020229265,0.138756677999029,0.157016188527443,11,0.445043830074174,3,0.121375590020229,4,7813,7675,18,95,4.57181389076197
1002540191,EULCS,02/01/2018,43267.5130092593,1,2,8,Red,Middle,Nukeduck,Schalke 04,Twisted Fate,Ornn,Taric,Braum,Dr. Mundo,Fiddlesticks,24.7166666666667,0,2,1,2,5,6,0.0809170600134862,0.242751180040459,0.445043830074174,2,1,1,5,0,0,7037,284.706675657451,0.341767848470131,0.292732562185938,11,0.445043830074174,1,0.0404585300067431,4,11713,11300,254,12,10.7619689817937
1002540191,EULCS,02/01/2018,43267.5130092593,1,2,200,Red,Team,Team,Schalke 04,,Ornn,Taric,Braum,Dr. Mundo,Fiddlesticks,24.7166666666667,0,5,6,7,5,6,0.202292650033715,0.242751180040459,0.445043830074174,2,1,1,5,0,0,20590,833.04113283884,,,75,3.03438975050573,21,0.849629130141605,25,45241,43400,792,148,38.0310182063385
1002540191,EULCS,02/01/2018,43267.5130092593,1,2,9,Red,ADC,Upset,Schalke 04,Varus,Ornn,Taric,Braum,Dr. Mundo,Fiddlesticks,24.7166666666667,0,0,1,0,5,6,0,0,0.445043830074174,2,1,1,5,0,0,2024,81.888064733648,0.098300145701797,0.229328656338303,14,0.566419420094403,7,0.283209710047202,6,9891,9450,244,21,10.7215104517869
1002540191,EULCS,02/01/2018,43267.5130092593,1,2,10,Red,Support,Vander,Schalke 04,Shen,Ornn,Taric,Braum,Dr. Mundo,Fiddlesticks,24.7166666666667,0,0,0,3,5,6,0,0,0.445043830074174,2,1,1,5,0,0,1280,51.7869184086312,0.0621661000485673,0.0977881711000682,28,1.13283884018881,9,0.364126770060688,8,6111,5800,48,0,1.94200944032367
1002540191,EULCS,02/01/2018,43267.5130092593,1,2,6,Red,Top,Vizicsacsi,Schalke 04,Renekton,Ornn,Taric,Braum,Dr. Mundo,Fiddlesticks,24.7166666666667,0,1,3,0,5,6,0.0404585300067431,0,0.445043830074174,2,1,1,5,0,0,7392,299.069453809845,0.359009227780476,0.223134421848248,11,0.445043830074174,1,0.0404585300067431,3,9713,9175,228,20,10.0337154416723
1002540201,EULCS,02/01/2018,43267.5496643518,1,2,4,Blue,ADC,Hjarnan,G2 Esports,Heimerdinger,Vladimir,Camille,Lulu,Ryze,Cassiopeia,33.65,1,3,0,5,14,6,0.0891530460624071,0.0297176820208024,0.594353640416048,1,1,0,11,1,2,18527,550.579494799406,0.343378741543879,0.22685400876156,12,0.356612184249628,5,0.148588410104012,2,14834,12100,310,12,9.56909361069837
1002540201,EULCS,02/01/2018,43267.5496643518,1,2,2,Blue,Jungle,Jankos,G2 Esports,Braum,Vladimir,Camille,Lulu,Ryze,Cassiopeia,33.65,1,1,1,12,14,6,0.0297176820208024,0.0297176820208024,0.594353640416048,1,1,0,11,1,2,3205,95.2451708766716,0.0594013529793346,0.125570196787428,44,1.3075780089153,16,0.475482912332838,14,10173,9275,76,0,2.25854383358098
1002540201,EULCS,02/01/2018,43267.5496643518,1,2,3,Blue,Middle,Perkz,G2 Esports,Kai'Sa,Vladimir,Camille,Lulu,Ryze,Cassiopeia,33.65,1,7,0,5,14,6,0.208023774145617,0.0594353640416048,0.594353640416048,1,1,0,11,1,2,12288,365.17087667162,0.227745343341674,0.328050900493707,11,0.326894502228826,16,0.475482912332838,3,19491,16900,280,181,13.6998514115899
1002540201,EULCS,02/01/2018,43267.5496643518,1,2,100,Blue,Team,Team,G2 Esports,,Vladimir,Camille,Lulu,Ryze,Cassiopeia,33.65,1,14,6,37,14,6,0.416047548291233,0.178306092124814,0.594353640416048,1,1,0,11,1,2,53955,1603.41753343239,,,131,3.89301634472511,50,1.48588410104012,44,67991,60108,973,218,35.3937592867756
1002540201,EULCS,02/01/2018,43267.5496643518,1,2,5,Blue,Support,Wadid,G2 Esports,Soraka,Vladimir,Camille,Lulu,Ryze,Cassiopeia,33.65,1,0,2,6,14,6,0,0,0.594353640416048,1,1,0,11,1,2,2038,60.5646359583953,0.0377722175887313,0.0787201863569988,45,1.33729569093611,5,0.148588410104012,17,8017,7275,5,0,0.148588410104012
1002540201,EULCS,02/01/2018,43267.5496643518,1,2,1,Blue,Top,Wunder,G2 Esports,Aatrox,Vladimir,Camille,Lulu,Ryze,Cassiopeia,33.65,1,3,3,9,14,6,0.0891530460624071,0.0594353640416048,0.594353640416048,1,1,0,11,1,2,17897,531.8573551263,0.331702344546381,0.240804707600306,19,0.564635958395245,8,0.237741456166419,8,15476,14558,302,25,9.71768202080238
1002540201,EULCS,02/01/2018,43267.5496643518,1,2,10,Red,Support,kaSing,Splyce,Fiddlesticks,Taliyah,Zoe,Irelia,Pyke,Dr. Mundo,33.65,0,0,2,2,6,14,0,0,0.594353640416048,2,0,1,4,0,0,7722,229.479940564636,0.12314218281559,0.0818314113460433,49,1.45616641901932,14,0.416047548291233,14,7071,6325,26,3,0.861812778603269
1002540201,EULCS,02/01/2018,43267.5496643518,1,2,9,Red,ADC,Kobbe,Splyce,Ziggs,Taliyah,Zoe,Irelia,Pyke,Dr. Mundo,33.65,0,1,1,2,6,14,0.0297176820208024,0.0891530460624071,0.594353640416048,2,0,1,4,0,0,26113,776.017830609213,0.41642214709447,0.241939270908491,13,0.386329866270431,5,0.148588410104012,6,12308,12110,294,7,8.94502228826152
1002540201,EULCS,02/01/2018,43267.5496643518,1,2,8,Red,Middle,Nisqy,Splyce,Syndra,Taliyah,Zoe,Irelia,Pyke,Dr. Mundo,33.65,0,2,2,1,6,14,0.0594353640416048,0.208023774145617,0.594353640416048,2,0,1,4,0,0,13320,395.839524517088,0.212413089239013,0.273092585572255,20,0.594353640416048,4,0.11887072808321,10,13327,12700,302,20,9.56909361069837
1002540201,EULCS,02/01/2018,43267.5496643518,1,2,6,Red,Top,Odoamne,Splyce,Ornn,Taliyah,Zoe,Irelia,Pyke,Dr. Mundo,33.65,0,2,6,4,6,14,0.0594353640416048,0.0891530460624071,0.594353640416048,2,0,1,4,0,0,10353,307.667161961367,0.165098552018881,0.218612500458587,13,0.386329866270431,8,0.237741456166419,3,11545,10525,255,8,7.81575037147103
1002540201,EULCS,02/01/2018,43267.5496643518,1,2,200,Red,Team,Team,Splyce,,Taliyah,Zoe,Irelia,Pyke,Dr. Mundo,33.65,0,6,14,11,6,14,0.178306092124814,0.416047548291233,0.594353640416048,2,0,1,4,0,0,62708,1863.53640416048,,,107,3.17979197622585,47,1.39673105497771,41,54681,51010,934,169,32.778603268945
1002540201,EULCS,02/01/2018,43267.5496643518,1,2,7,Red,Jungle,Xerxe,Splyce,Nocturne,Taliyah,Zoe,Irelia,Pyke,Dr. Mundo,33.65,0,1,3,2,6,14,0.0297176820208024,0.0297176820208024,0.594353640416048,2,0,1,4,0,0,5200,154.531946508172,0.0829240288320469,0.184524231714625,12,0.356612184249628,16,0.475482912332838,8,10430,9350,57,131,5.58692421991085
1002570036,EULCS,02/01/2018,43273.5331944445,2,1,4,Blue,ADC,Hjarnan,G2 Esports,Karma,Ryze,Irelia,Camille,Aatrox,Poppy,26.8166666666667,1,1,1,9,15,5,0.0372902423865755,0.111870727159727,0.74580484773151,1,0,1,10,1,1,7996,298.172778123058,0.150714366494515,0.192175727056754,8,0.298321939092604,6,0.223741454319453,3,10725,9375,232,6,8.87507768800497
1002570036,EULCS,02/01/2018,43273.5331944445,2,1,2,Blue,Jungle,Jankos,G2 Esports,Braum,Ryze,Irelia,Camille,Aatrox,Poppy,26.8166666666667,1,1,0,11,15,5,0.0372902423865755,0,0.74580484773151,1,0,1,10,1,1,3951,147.33374766936,0.0744712933991782,0.119966107330362,32,1.19328775637042,4,0.149160969546302,6,8032,7200,60,0,2.23741454319453
1002570036,EULCS,02/01/2018,43273.5331944445,2,1,3,Blue,Middle,Perkz,G2 Esports,Kai'Sa,Ryze,Irelia,Camille,Aatrox,Poppy,26.8166666666667,1,12,1,2,15,5,0.447482908638906,0.0372902423865755,0.74580484773151,1,0,1,10,1,1,25195,939.52765692977,0.474893504731029,0.396202090405479,10,0.372902423865755,12,0.447482908638906,3,18334,15875,237,117,13.2007458048477
1002570036,EULCS,02/01/2018,43273.5331944445,2,1,100,Blue,Team,Team,G2 Esports,,Ryze,Irelia,Camille,Aatrox,Poppy,26.8166666666667,1,15,5,44,15,5,0.559353635798633,0.186451211932878,0.74580484773151,1,0,1,10,1,1,53054,1978.39651957738,,,95,3.54257302672467,33,1.23057799875699,29,55084,49560,804,132,34.9036668738347
1002570036,EULCS,02/01/2018,43273.5331944445,2,1,5,Blue,Support,Wadid,G2 Esports,Tahm Kench,Ryze,Irelia,Camille,Aatrox,Poppy,26.8166666666667,1,0,2,9,15,5,0,0.0372902423865755,0.74580484773151,1,0,1,10,1,1,1803,67.2343070229957,0.0339842424699363,0.0907122287111669,30,1.11870727159727,8,0.298321939092604,11,6941,6475,46,5,1.90180236171535
1002570036,EULCS,02/01/2018,43273.5331944445,2,1,1,Blue,Top,Wunder,G2 Esports,Ornn,Ryze,Irelia,Camille,Aatrox,Poppy,26.8166666666667,1,1,1,13,15,5,0.0372902423865755,0,0.74580484773151,1,0,1,10,1,1,14109,526.128029832194,0.265936592905342,0.200943846496238,15,0.559353635798633,3,0.111870727159727,6,11052,10635,229,4,8.68862647607209
1002570036,EULCS,02/01/2018,43273.5331944445,2,1,7,Red,Jungle,Amazing,Schalke 04,Xin Zhao,Heimerdinger,Nocturne,Taliyah,Fiddlesticks,Ziggs,26.8166666666667,0,0,2,4,5,15,0,0.0372902423865755,0.74580484773151,1,1,0,2,0,0,4421,164.86016159105,0.130748528672404,0.177650727650728,10,0.372902423865755,11,0.410192666252331,8,7933,8025,32,101,4.95960223741454
1002570036,EULCS,02/01/2018,43273.5331944445,2,1,8,Red,Middle,Nukeduck,Schalke 04,Zoe,Heimerdinger,Nocturne,Taliyah,Fiddlesticks,Ziggs,26.8166666666667,0,1,3,2,5,15,0.0372902423865755,0.447482908638906,0.74580484773151,1,1,0,2,0,0,10403,387.930391547545,0.30766273326827,0.249319451663202,7,0.261031696706029,4,0.149160969546302,2,9698,8760,226,34,9.69546302050963
1002570036,EULCS,02/01/2018,43273.5331944445,2,1,200,Red,Team,Team,Schalke 04,,Heimerdinger,Nocturne,Taliyah,Fiddlesticks,Ziggs,26.8166666666667,0,5,15,14,5,15,0.186451211932878,0.559353635798633,0.74580484773151,1,1,0,2,0,0,33813,1260.89496581728,,,73,2.72218769422001,27,1.00683654443754,30,42417,41193,726,151,32.7035425730267
1002570036,EULCS,02/01/2018,43273.5331944445,2,1,9,Red,ADC,Upset,Schalke 04,Lucian,Heimerdinger,Nocturne,Taliyah,Fiddlesticks,Ziggs,26.8166666666667,0,3,2,2,5,15,0.111870727159727,0.0372902423865755,0.74580484773151,1,1,0,2,0,0,8071,300.969546302051,0.238695176411439,0.312704651767152,11,0.410192666252331,4,0.149160969546302,4,11259,11283,261,8,10.0310752019888
1002570036,EULCS,02/01/2018,43273.5331944445,2,1,10,Red,Support,Vander,Schalke 04,Alistar,Heimerdinger,Nocturne,Taliyah,Fiddlesticks,Ziggs,26.8166666666667,0,1,2,4,5,15,0.0372902423865755,0,0.74580484773151,1,1,0,2,0,0,2523,94.08328154133,0.0746162718481058,0.0971706081081081,36,1.34244872591672,5,0.186451211932878,14,5951,5700,39,0,1.45431945307645
1002570036,EULCS,02/01/2018,43273.5331944445,2,1,6,Red,Top,Vizicsacsi,Schalke 04,Dr. Mundo,Heimerdinger,Nocturne,Taliyah,Fiddlesticks,Ziggs,26.8166666666667,0,0,6,2,5,15,0,0.0372902423865755,0.74580484773151,1,1,0,2,0,0,8395,313.051584835301,0.248277289799781,0.163154560810811,9,0.33561218147918,3,0.111870727159727,2,7576,7425,168,8,6.56308266003729
1002570081,EULCS,02/01/2018,43274.4515046296,2,2,8,Red,Middle,Betsy,Giants Gaming,Vladimir,Zoe,Aatrox,Darius,Draven,Aurelion Sol,33.75,0,6,6,2,8,22,0.177777777777778,0.237037037037037,0.888888888888889,1,0,0,4,0,0,19700,583.703703703704,0.446641122724284,0.254523618895116,22,0.651851851851852,3,0.0888888888888889,6,12672,12825,264,4,7.94074074074074
1002570081,EULCS,02/01/2018,43274.4515046296,2,2,7,Red,Jungle,Djoko,Giants Gaming,Camille,Zoe,Aatrox,Darius,Draven,Aurelion Sol,33.75,0,1,5,4,8,22,0.0296296296296296,0.148148148148148,0.888888888888889,1,0,0,4,0,0,5732,169.837037037037,0.12995669621602,0.126421136909528,12,0.355555555555556,6,0.177777777777778,9,8512,8323,23,84,3.17037037037037
1002570081,EULCS,02/01/2018,43274.4515046296,2,2,6,Red,Top,Ruin,Giants Gaming,Dr. Mundo,Zoe,Aatrox,Darius,Draven,Aurelion Sol,33.75,0,0,4,1,8,22,0,0.0888888888888889,0.888888888888889,1,0,0,4,0,0,9627,285.244444444444,0.218264674541456,0.233922522633491,15,0.444444444444444,3,0.0888888888888889,3,12003,11325,253,36,8.56296296296296
